machine_id,location_id,store_name,month,game_type,location_type,distance_from_hq_miles,days_active,avg_bet,payout_rate,total_in,total_out,total_net,number_of_services,machine_swapouts,monthly_revenue
M0157,L044,Town Center Game Hall,2025-12-01,Pot of Gold,Convenience Store,8.4,25,1.05,0.917,1200.0,1113.65,86.35,2,0,961.29
M0014,L026,Stonebridge Gaming,2026-03-01,A-Liner,Gaming Hall,55.7,31,1.49,0.915,7470.72,6758.45,712.27,0,0,1703.76
M0021,L012,Riverstone Game Center,2025-05-01,Life of Luxury,Gaming Hall,20.1,28,1.33,0.899,2006.57,1819.0,187.57,1,1,516.53
M0092,L001,Bayou Star Gaming,2026-03-01,A-Liner,Convenience Store,49.4,25,1.3,0.927,1389.2,1291.36,97.84,1,0,699.44
M0132,L020,Brazos Bend Gaming,2025-12-01,Pot of Gold,Restaurant,57.3,28,1.77,0.936,1611.55,1520.03,91.52,0,0,399.37
M0146,L045,Summit Point Gaming,2025-01-01,Video Poker,Gaming Hall,10.2,21,1.77,0.927,1200.0,1129.42,70.58,1,0,-470.19
M0080,L020,Brazos Bend Gaming,2025-07-01,A-Liner,Bar,63.6,22,1.53,0.884,1200.0,1054.24,145.76,0,0,-317.44
M0117,L032,Bay Area Game Center,2025-06-01,Life of Luxury,Bar,99.7,25,1.85,0.912,6404.89,5790.45,614.44,0,0,616.66
M0100,L012,Riverstone Game Center,2026-04-01,Pot of Gold,Gaming Hall,74.1,30,1.17,0.887,2923.98,2534.33,389.65,0,1,-665.52
M0174,L035,Woodland Star Gaming,2026-05-01,Life of Luxury,Convenience Store,22.0,29,2.02,0.912,4802.58,4263.6,538.98,2,0,606.42
M0118,L035,Woodland Star Gaming,2026-03-01,Pot of Gold,Gaming Hall,47.1,24,1.54,0.887,2052.46,1816.2,236.26,2,0,-76.89
M0076,L028,Southpoint Game Center,2025-10-01,Life of Luxury,Bar,51.0,23,1.38,0.942,1200.0,1128.85,71.15,1,0,-395.17
M0175,L035,Woodland Star Gaming,2025-09-01,Video Poker,Gaming Hall,44.0,31,1.21,0.93,1324.21,1214.26,109.95,0,0,-9.42
M0020,L027,Northgate Gaming Hall,2025-06-01,A-Liner,Bar,15.1,26,1.52,0.939,2107.97,1957.35,150.62,2,0,-122.28
M0178,L018,Copper Creek Gaming,2026-02-01,Pot of Gold,Bar,25.2,21,2.68,0.936,3280.18,3130.21,149.97,0,0,-899.98
M0028,L034,Highland Park Gaming,2025-02-01,A-Liner,Bar,41.0,22,1.62,0.903,1595.5,1457.51,137.99,1,1,73.57
M0052,L038,Liberty Point Gaming,2025-05-01,Life of Luxury,Bar,56.7,30,1.02,0.899,1212.02,1071.26,140.76,1,0,285.06
M0148,L038,Liberty Point Gaming,2025-03-01,Video Poker,Truck Stop,31.1,30,2.16,0.954,4769.1,4524.41,244.69,2,0,-496.75
M0133,L010,Bluebonnet Gaming,2025-09-01,Pot of Gold,Bar,7.4,30,1.39,0.906,1768.81,1611.16,157.65,1,0,426.94
M0175,L031,Oak Ridge Gaming,2025-06-01,Classic Reels,Restaurant,32.7,20,1.81,0.876,1534.95,1333.08,201.87,0,0,-24.56
M0135,L001,Bayou Star Gaming,2025-04-01,Classic Reels,Gaming Hall,141.8,29,1.32,0.935,2147.92,1987.46,160.46,0,0,390.24
M0115,L026,Stonebridge Gaming,2025-07-01,Pot of Gold,Bar,64.0,21,2.35,0.914,2216.36,2016.76,199.6,1,0,-803.58
M0063,L026,Stonebridge Gaming,2026-04-01,Pot of Gold,Gaming Hall,55.5,29,1.33,0.948,1702.75,1636.49,66.26,0,0,129.36
M0001,L017,Grand Parkway Gaming,2025-11-01,Fire Link,Bar,24.9,30,2.42,0.916,3410.31,3172.19,238.12,1,0,452.84
M0023,L045,Summit Point Gaming,2026-03-01,Video Poker,Convenience Store,33.9,24,1.07,0.909,2170.27,1953.62,216.65,1,0,-277.38
M0054,L040,Eagle Ridge Gaming,2026-05-01,Fire Link,Restaurant,6.7,22,1.49,0.948,2634.25,2511.83,122.42,1,1,-900.0
M0008,L002,Cypress Point Gaming,2026-05-01,A-Liner,Convenience Store,23.4,28,2.42,0.872,3845.13,3352.66,492.47,0,0,631.23
M0092,L010,Bluebonnet Gaming,2025-07-01,Classic Reels,Convenience Store,61.7,20,1.74,0.895,1200.0,1059.48,140.52,0,0,-900.0
M0140,L010,Bluebonnet Gaming,2026-04-01,Classic Reels,Gaming Hall,55.8,26,2.9,0.888,2096.32,1854.06,242.26,2,0,373.92
M0174,L041,Palms Gaming Center,2026-05-01,Fire Link,Gaming Hall,28.7,23,1.5,0.855,3824.32,3211.78,612.54,2,0,615.37
M0089,L024,Metro Star Gaming,2026-06-01,Fire Link,Restaurant,43.9,25,1.79,0.932,3288.95,3111.2,177.75,0,0,-290.59
M0158,L033,Spring Creek Gaming,2025-07-01,Classic Reels,Gaming Hall,49.7,29,2.7,0.896,4285.11,3919.29,365.82,0,0,313.73
M0178,L037,Fairway Gaming Hall,2025-05-01,Life of Luxury,Gaming Hall,30.0,31,0.82,0.933,1321.6,1226.54,95.06,1,0,355.16
M0155,L035,Woodland Star Gaming,2025-11-01,Classic Reels,Truck Stop,66.6,24,0.75,0.92,1200.0,1094.65,105.35,0,0,-132.43
M0084,L005,Gulf Coast Gaming,2026-05-01,Pot of Gold,Truck Stop,55.1,23,1.21,0.925,2251.6,2111.22,140.38,0,1,-322.87
M0059,L007,Magnolia Gaming Hall,2026-05-01,Life of Luxury,Convenience Store,34.9,30,2.1,0.899,4247.52,3880.51,367.01,1,0,812.21
M0177,L018,Copper Creek Gaming,2025-11-01,Classic Reels,Bar,16.1,24,0.76,0.891,1200.0,1053.15,146.85,1,0,54.55
M0044,L016,Red Oak Game Center,2025-03-01,Life of Luxury,Restaurant,32.9,22,1.98,0.912,1377.61,1253.93,123.68,0,0,424.25
M0075,L034,Highland Park Gaming,2025-08-01,Pot of Gold,Gaming Hall,31.2,30,1.94,0.933,6399.81,5966.5,433.31,0,0,896.75
M0014,L008,Silver Creek Gaming,2026-01-01,Life of Luxury,Bar,28.7,31,2.76,0.909,3230.1,2906.28,323.82,1,0,162.42
M0143,L017,Grand Parkway Gaming,2025-11-01,Fire Link,Bar,10.6,23,2.23,0.892,6221.93,5578.78,643.15,0,0,-256.84
M0117,L011,Sunset Bay Gaming,2025-07-01,Classic Reels,Truck Stop,117.7,21,1.85,0.88,1652.38,1440.22,212.16,1,0,184.75
M0016,L009,Pine Ridge Game Center,2025-07-01,Pot of Gold,Truck Stop,114.0,21,2.4,0.915,2378.13,2160.57,217.56,1,0,-223.51
M0040,L008,Silver Creek Gaming,2025-02-01,Pot of Gold,Convenience Store,42.7,27,1.95,0.896,2298.63,2056.78,241.85,3,0,44.79
M0100,L009,Pine Ridge Game Center,2025-06-01,Fire Link,Gaming Hall,56.5,23,1.4,0.908,1886.35,1679.1,207.25,2,0,-82.84
M0098,L026,Stonebridge Gaming,2026-01-01,Video Poker,Bar,65.8,27,1.02,0.904,2074.1,1823.8,250.3,0,0,409.09
M0145,L019,Lakeview Game Center,2025-05-01,Life of Luxury,Gaming Hall,43.3,29,1.34,0.899,3467.73,3155.7,312.03,0,0,820.81
M0048,L020,Brazos Bend Gaming,2026-06-01,Video Poker,Truck Stop,59.4,20,1.63,0.917,2557.35,2322.37,234.98,0,0,-464.32
M0167,L022,Horizon Game Center,2025-02-01,Video Poker,Gaming Hall,72.4,30,1.75,0.924,3232.04,3069.2,162.84,0,0,983.17
M0081,L034,Highland Park Gaming,2025-11-01,Life of Luxury,Gaming Hall,53.6,20,0.48,0.959,1200.0,1179.19,20.81,0,0,-713.28
M0149,L039,Crescent Bay Game Center,2025-09-01,Classic Reels,Restaurant,81.3,21,1.53,0.929,1200.0,1107.51,92.49,1,0,-900.0
M0043,L024,Metro Star Gaming,2026-03-01,A-Liner,Bar,27.9,28,1.67,0.95,1750.98,1712.58,38.4,0,0,-444.04
M0007,L029,Meadowbrook Gaming,2026-04-01,Fire Link,Restaurant,47.0,27,1.95,0.89,4926.99,4440.45,486.54,0,0,506.81
M0010,L034,Highland Park Gaming,2025-10-01,Fire Link,Gaming Hall,180.0,31,2.54,0.87,8381.77,7227.23,1154.54,2,1,1339.7
M0068,L032,Bay Area Game Center,2025-12-01,Classic Reels,Restaurant,94.4,26,1.75,0.91,1624.88,1428.3,196.58,1,1,-514.09
M0172,L007,Magnolia Gaming Hall,2026-01-01,Classic Reels,Gaming Hall,54.5,25,1.15,0.931,1200.0,1127.11,72.89,0,0,-569.62
M0009,L045,Summit Point Gaming,2025-10-01,Classic Reels,Gaming Hall,21.6,28,0.65,0.928,1821.33,1690.88,130.45,1,0,391.72
M0067,L008,Silver Creek Gaming,2025-04-01,Video Poker,Bar,48.8,29,2.03,0.94,2897.13,2738.3,158.83,0,0,179.03
M0020,L019,Lakeview Game Center,2025-08-01,Fire Link,Gaming Hall,90.2,28,1.17,0.847,2142.91,1809.16,333.75,0,0,1214.56
M0168,L030,Crossroads Game Center,2025-05-01,Classic Reels,Convenience Store,78.0,24,2.13,0.941,3409.74,3161.76,247.98,2,0,144.57
M0122,L019,Lakeview Game Center,2025-09-01,Video Poker,Gaming Hall,8.1,31,2.42,0.918,3426.14,3127.64,298.5,1,0,234.47
M0138,L011,Sunset Bay Gaming,2025-12-01,Life of Luxury,Gaming Hall,11.0,23,0.8,0.871,1200.0,1055.38,144.62,0,0,-95.06
M0129,L042,Market Square Gaming,2025-04-01,Pot of Gold,Restaurant,11.6,24,1.95,0.928,1967.73,1817.69,150.04,2,0,-536.09
M0119,L004,Katy Oaks Gaming,2025-05-01,Fire Link,Gaming Hall,66.5,23,2.36,0.914,2131.79,1939.24,192.55,1,0,-659.88
M0140,L012,Riverstone Game Center,2026-03-01,Classic Reels,Convenience Store,11.7,23,2.21,0.92,1994.44,1798.52,195.92,0,0,-102.99
M0002,L045,Summit Point Gaming,2025-07-01,Life of Luxury,Restaurant,20.8,22,0.5,0.935,1200.0,1123.31,76.69,1,0,-47.1
M0156,L033,Spring Creek Gaming,2025-04-01,Classic Reels,Gaming Hall,42.1,26,1.18,0.921,1238.35,1124.0,114.35,0,0,121.94
M0134,L004,Katy Oaks Gaming,2026-01-01,Pot of Gold,Restaurant,100.4,28,0.95,0.873,1200.0,1060.83,139.17,0,0,41.4
M0134,L034,Highland Park Gaming,2026-01-01,Fire Link,Gaming Hall,68.7,25,1.94,0.906,2606.62,2338.64,267.98,0,0,-689.84
M0071,L044,Town Center Game Hall,2026-03-01,A-Liner,Bar,38.3,31,1.88,0.87,1827.09,1583.08,244.01,0,0,445.91
M0145,L005,Gulf Coast Gaming,2026-02-01,Pot of Gold,Gaming Hall,82.9,25,0.25,0.926,1200.0,1142.36,57.64,0,0,221.14
M0069,L019,Lakeview Game Center,2026-06-01,Video Poker,Restaurant,169.0,25,1.48,0.945,1416.89,1333.75,83.14,1,0,-900.0
M0009,L022,Horizon Game Center,2025-11-01,Pot of Gold,Convenience Store,49.1,20,2.09,0.879,1827.21,1596.46,230.75,1,0,64.99
M0164,L006,Westfield Game Center,2025-06-01,Video Poker,Bar,15.2,30,1.73,0.893,6626.41,5963.95,662.46,0,0,941.48
M0043,L010,Bluebonnet Gaming,2026-04-01,Life of Luxury,Truck Stop,21.4,21,1.73,0.888,1789.98,1551.16,238.82,1,0,-197.76
M0019,L008,Silver Creek Gaming,2025-05-01,Video Poker,Bar,21.2,21,1.45,0.899,1832.77,1675.17,157.6,0,0,-409.57
M0112,L009,Pine Ridge Game Center,2025-06-01,A-Liner,Truck Stop,25.7,31,1.07,0.92,2151.29,2004.85,146.44,0,0,175.78
M0043,L019,Lakeview Game Center,2026-03-01,Pot of Gold,Restaurant,36.2,26,1.64,0.899,1927.04,1744.54,182.5,0,0,379.98
M0155,L021,Cedar Grove Gaming,2026-04-01,Pot of Gold,Truck Stop,57.9,20,1.68,0.926,2106.03,1864.84,241.19,1,1,-900.0
M0080,L011,Sunset Bay Gaming,2025-07-01,Pot of Gold,Truck Stop,13.0,25,1.99,0.937,2796.74,2611.84,184.9,0,0,-166.39
M0001,L014,Clearwater Gaming Hall,2026-02-01,A-Liner,Truck Stop,15.5,27,2.03,0.938,2847.18,2627.17,220.01,2,0,-900.0
M0172,L009,Pine Ridge Game Center,2026-05-01,Classic Reels,Gaming Hall,72.0,20,1.7,0.882,1363.07,1220.61,142.46,2,1,-490.91
M0093,L036,Greenfield Game Center,2026-03-01,Fire Link,Restaurant,31.3,29,2.25,0.945,2627.78,2516.44,111.34,2,0,198.17
M0048,L010,Bluebonnet Gaming,2025-01-01,Fire Link,Restaurant,23.3,28,1.44,0.947,2022.94,1925.14,97.8,0,0,814.43
M0122,L041,Palms Gaming Center,2025-12-01,A-Liner,Convenience Store,39.5,20,0.86,0.949,1200.0,1121.48,78.52,0,0,-238.73
M0096,L025,Parkside Game Center,2025-04-01,Fire Link,Gaming Hall,112.1,27,1.91,0.906,6788.17,6271.8,516.37,1,0,995.36
M0006,L037,Fairway Gaming Hall,2026-04-01,A-Liner,Truck Stop,78.9,22,1.72,0.891,4562.6,4050.92,511.68,1,0,-318.85
M0137,L029,Meadowbrook Gaming,2025-02-01,Fire Link,Gaming Hall,75.2,28,1.92,0.885,4001.66,3628.16,373.5,2,0,-232.76
M0073,L012,Riverstone Game Center,2026-06-01,Classic Reels,Bar,138.3,24,0.95,0.882,1277.82,1131.11,146.71,0,0,119.0
M0126,L028,Southpoint Game Center,2025-04-01,Video Poker,Convenience Store,59.9,22,2.63,0.91,3477.68,3185.84,291.84,2,1,-644.29
M0162,L013,Heritage Oaks Gaming,2025-08-01,Fire Link,Gaming Hall,146.6,26,2.04,0.931,2075.85,1921.15,154.7,2,0,-389.56
M0110,L006,Westfield Game Center,2025-05-01,Pot of Gold,Restaurant,154.3,25,1.49,0.943,2578.05,2474.63,103.42,0,0,167.39
M0121,L012,Riverstone Game Center,2026-03-01,Pot of Gold,Gaming Hall,13.4,24,1.14,0.898,1468.79,1329.7,139.09,1,0,85.92
M0046,L013,Heritage Oaks Gaming,2025-08-01,A-Liner,Restaurant,10.0,30,2.24,0.909,7140.06,6613.94,526.12,1,0,1066.03
M0043,L007,Magnolia Gaming Hall,2026-02-01,Life of Luxury,Restaurant,20.0,27,1.04,0.907,1200.0,1090.96,109.04,0,0,-187.76
M0075,L002,Cypress Point Gaming,2025-02-01,Video Poker,Bar,104.8,25,2.89,0.894,4954.35,4426.39,527.96,0,1,482.75
M0154,L043,Victory Lane Gaming,2025-09-01,A-Liner,Restaurant,40.1,22,1.31,0.928,1200.0,1122.17,77.83,1,0,-448.05
M0095,L024,Metro Star Gaming,2026-05-01,Fire Link,Gaming Hall,36.4,26,2.6,0.919,12026.54,11260.58,765.96,1,0,1177.25
M0063,L019,Lakeview Game Center,2026-05-01,Classic Reels,Restaurant,84.4,20,1.55,0.914,1200.0,1111.44,88.56,0,0,-156.94
M0141,L042,Market Square Gaming,2025-04-01,Life of Luxury,Truck Stop,30.0,30,2.52,0.919,6572.53,6051.06,521.47,0,0,1242.23
M0154,L011,Sunset Bay Gaming,2025-08-01,Classic Reels,Gaming Hall,54.5,20,1.25,0.925,1688.65,1524.37,164.28,1,0,-539.68
M0163,L019,Lakeview Game Center,2025-08-01,Pot of Gold,Restaurant,71.9,28,1.66,0.925,2567.92,2400.3,167.62,1,0,506.5
M0054,L039,Crescent Bay Game Center,2025-11-01,A-Liner,Bar,21.7,24,2.09,0.889,2489.02,2169.77,319.25,0,0,629.57
M0128,L029,Meadowbrook Gaming,2025-10-01,Video Poker,Convenience Store,17.5,28,2.01,0.932,1595.21,1487.41,107.8,0,0,584.66
M0107,L018,Copper Creek Gaming,2025-02-01,Classic Reels,Restaurant,48.9,24,2.26,0.916,1200.0,1097.53,102.47,0,0,-30.47
M0081,L012,Riverstone Game Center,2026-02-01,Classic Reels,Bar,53.7,20,1.38,0.899,1844.2,1626.56,217.64,2,0,-344.13
M0072,L002,Cypress Point Gaming,2025-05-01,Fire Link,Convenience Store,80.0,31,1.7,0.916,1961.82,1805.8,156.02,1,0,247.55
M0021,L004,Katy Oaks Gaming,2025-06-01,Classic Reels,Gaming Hall,19.6,29,2.34,0.919,5788.99,5469.74,319.25,1,1,853.59
M0050,L008,Silver Creek Gaming,2026-04-01,A-Liner,Bar,26.4,20,1.26,0.937,1318.21,1230.22,87.99,2,1,-900.0
M0099,L036,Greenfield Game Center,2026-01-01,A-Liner,Truck Stop,153.3,20,1.96,0.884,3127.22,2793.2,334.02,2,1,-900.0
M0160,L029,Meadowbrook Gaming,2025-08-01,Pot of Gold,Gaming Hall,93.0,26,1.53,0.943,3621.56,3517.51,104.05,0,0,-74.73
M0156,L020,Brazos Bend Gaming,2026-05-01,Life of Luxury,Convenience Store,43.1,31,1.76,0.911,1200.0,1105.62,94.38,0,0,309.5
M0034,L036,Greenfield Game Center,2025-08-01,A-Liner,Gaming Hall,103.1,26,1.7,0.897,3172.98,2821.61,351.37,1,0,276.53
M0123,L008,Silver Creek Gaming,2025-11-01,Pot of Gold,Restaurant,19.6,20,1.22,0.897,1200.0,1079.81,120.19,1,0,-900.0
M0016,L010,Bluebonnet Gaming,2025-05-01,Classic Reels,Convenience Store,39.3,28,1.51,0.885,2390.2,2129.12,261.08,1,0,1173.57
M0122,L018,Copper Creek Gaming,2025-04-01,Classic Reels,Bar,53.3,25,1.73,0.866,2347.75,2073.55,274.2,2,0,-695.75
M0062,L042,Market Square Gaming,2025-09-01,Video Poker,Gaming Hall,35.9,27,1.59,0.927,3163.9,2979.03,184.87,0,0,-66.74
M0081,L028,Southpoint Game Center,2025-11-01,Pot of Gold,Bar,36.9,24,2.52,0.96,2831.01,2623.67,207.34,0,0,-356.02
M0130,L039,Crescent Bay Game Center,2026-03-01,Video Poker,Truck Stop,77.3,20,2.21,0.87,1466.79,1261.04,205.75,2,0,-563.36
M0077,L012,Riverstone Game Center,2025-08-01,Pot of Gold,Bar,93.9,20,1.81,0.886,1581.39,1399.78,181.61,1,0,-135.06
M0146,L039,Crescent Bay Game Center,2026-05-01,Fire Link,Bar,33.0,27,1.23,0.929,1200.0,1100.18,99.82,0,1,181.4
M0097,L004,Katy Oaks Gaming,2025-11-01,Classic Reels,Restaurant,14.2,27,1.2,0.909,1200.0,1037.52,162.48,1,0,745.19
M0180,L011,Sunset Bay Gaming,2025-02-01,Pot of Gold,Bar,11.4,23,2.74,0.931,1766.94,1629.64,137.3,0,0,-391.84
M0115,L024,Metro Star Gaming,2026-02-01,Pot of Gold,Bar,6.0,20,1.09,0.907,1200.0,1088.35,111.65,1,0,-216.64
M0054,L003,Lone Star Game Center,2025-11-01,Pot of Gold,Bar,136.8,29,1.71,0.895,2743.57,2438.2,305.37,1,0,192.31
M0140,L039,Crescent Bay Game Center,2025-08-01,Fire Link,Gaming Hall,77.5,21,1.85,0.904,3381.36,3016.3,365.06,2,0,-246.7
M0074,L040,Eagle Ridge Gaming,2025-09-01,Classic Reels,Restaurant,66.1,22,1.48,0.85,1200.0,1020.6,179.4,0,0,200.71
M0097,L025,Parkside Game Center,2025-06-01,Pot of Gold,Truck Stop,29.6,25,1.1,0.881,1236.46,1094.41,142.05,1,0,-737.24
M0025,L014,Clearwater Gaming Hall,2025-12-01,Pot of Gold,Truck Stop,29.5,28,1.22,0.934,1266.44,1175.73,90.71,1,0,1051.94
M0022,L005,Gulf Coast Gaming,2025-11-01,A-Liner,Truck Stop,95.9,31,1.35,0.94,1738.56,1662.86,75.7,1,0,296.01
M0104,L028,Southpoint Game Center,2025-09-01,Life of Luxury,Bar,10.0,27,1.26,0.945,1200.0,1134.83,65.17,0,0,-429.41
M0034,L025,Parkside Game Center,2025-06-01,Classic Reels,Gaming Hall,34.1,31,2.38,0.921,3704.89,3373.46,331.43,1,0,436.75
M0180,L035,Woodland Star Gaming,2025-08-01,Video Poker,Convenience Store,105.4,27,1.64,0.854,1200.0,1008.61,191.39,0,0,214.83
M0155,L028,Southpoint Game Center,2025-09-01,Classic Reels,Truck Stop,34.1,30,1.36,0.894,2458.74,2191.83,266.91,0,0,393.55
M0127,L006,Westfield Game Center,2025-09-01,Video Poker,Restaurant,,22,1.71,0.943,1207.03,1154.36,52.67,0,0,-900.0
M0133,L006,Westfield Game Center,2025-06-01,Fire Link,Bar,44.4,20,2.02,0.951,2681.05,2523.18,157.87,0,0,-310.06
M0108,L036,Greenfield Game Center,2025-11-01,Classic Reels,Convenience Store,2.0,28,1.46,0.944,2050.85,1950.67,100.18,0,0,25.21
M0011,L008,Silver Creek Gaming,2025-05-01,Life of Luxury,Restaurant,43.0,31,2.15,0.904,3368.85,3049.26,319.59,0,0,1058.88
M0071,L043,Victory Lane Gaming,2025-10-01,Pot of Gold,Truck Stop,49.7,28,0.95,0.877,2089.82,1882.76,207.06,3,0,-398.53
M0090,L005,Gulf Coast Gaming,2025-03-01,A-Liner,Restaurant,40.5,24,2.29,0.909,1200.0,1096.42,103.58,0,0,847.8
M0165,L033,Spring Creek Gaming,2025-09-01,Pot of Gold,Bar,16.7,25,1.65,0.91,1756.12,1583.36,172.76,1,0,234.18
M0040,L044,Town Center Game Hall,2026-03-01,Video Poker,Gaming Hall,40.8,21,1.62,0.949,3108.77,2977.69,131.08,0,0,-216.22
M0090,L020,Brazos Bend Gaming,2026-03-01,A-Liner,Bar,6.4,24,1.27,0.916,1706.15,1578.6,127.55,2,0,-6.85
M0062,L003,Lone Star Game Center,2026-01-01,Video Poker,Bar,33.8,28,0.97,0.91,2790.44,2526.01,264.43,0,0,-286.02
M0025,L040,Eagle Ridge Gaming,2026-02-01,Life of Luxury,Truck Stop,79.0,21,0.73,0.912,1680.6,1509.23,171.37,0,0,-518.63
M0019,L009,Pine Ridge Game Center,2025-02-01,Fire Link,Bar,131.9,25,1.23,0.92,1974.48,1829.22,145.26,1,0,581.9
M0066,L024,Metro Star Gaming,2025-07-01,Classic Reels,Bar,117.6,23,1.97,0.926,1711.58,1586.23,125.35,2,0,-689.3
M0015,L045,Summit Point Gaming,2025-12-01,Life of Luxury,Bar,19.2,25,1.12,0.892,1200.0,1048.56,151.44,3,0,-321.35
M0013,L034,Highland Park Gaming,2026-03-01,Fire Link,Convenience Store,11.9,29,0.8,0.884,1200.0,1064.47,135.53,0,0,292.52
M0064,L003,Lone Star Game Center,2025-11-01,A-Liner,Convenience Store,53.3,30,1.15,0.944,1200.0,1123.63,76.37,1,0,903.29
M0037,L037,Fairway Gaming Hall,2026-04-01,Video Poker,Gaming Hall,47.3,24,1.44,0.869,1522.81,1295.63,227.18,1,0,-140.12
M0100,L008,Silver Creek Gaming,2025-05-01,Classic Reels,Truck Stop,70.9,29,1.46,0.951,1271.56,1203.88,67.68,1,0,-342.82
M0004,L034,Highland Park Gaming,2025-03-01,Pot of Gold,Bar,27.6,28,1.58,0.862,2766.8,2427.58,339.22,0,0,1702.75
M0055,L028,Southpoint Game Center,2025-02-01,Fire Link,Bar,48.4,31,2.22,0.895,8057.78,7328.52,729.26,0,0,607.85
M0082,L013,Heritage Oaks Gaming,2025-11-01,A-Liner,Gaming Hall,46.4,28,2.34,0.934,5393.51,5098.81,294.7,0,0,474.62
M0174,L020,Brazos Bend Gaming,2025-12-01,Pot of Gold,Convenience Store,34.7,26,2.75,0.91,2665.28,2434.02,231.26,0,0,-104.92
M0115,L006,Westfield Game Center,2025-06-01,Fire Link,Restaurant,9.2,28,0.76,0.877,1639.23,1449.32,189.91,0,0,199.05
M0159,L045,Summit Point Gaming,2026-03-01,Life of Luxury,Truck Stop,78.2,23,1.18,0.921,1659.51,1530.37,129.14,2,0,-883.07
M0062,L011,Sunset Bay Gaming,2026-02-01,Pot of Gold,Gaming Hall,53.6,28,2.03,0.912,3601.91,3237.18,364.73,1,1,-104.83
M0081,L014,Clearwater Gaming Hall,2025-07-01,Fire Link,Truck Stop,82.0,28,1.4,0.905,2241.36,2004.08,237.28,0,0,862.09
M0076,L023,Willow Creek Gaming,2025-05-01,Pot of Gold,Restaurant,95.9,27,2.12,0.894,2438.79,2162.51,276.28,1,0,-592.35
M0160,L031,Oak Ridge Gaming,2026-02-01,A-Liner,Gaming Hall,43.4,21,1.76,0.909,2694.83,2494.92,199.91,0,0,298.42
M0173,L023,Willow Creek Gaming,2026-01-01,Pot of Gold,Gaming Hall,78.5,26,2.52,0.895,4486.8,4073.66,413.14,1,0,725.7
M0174,L023,Willow Creek Gaming,2025-04-01,Classic Reels,Gaming Hall,133.9,28,2.22,0.97,2344.5,2243.78,100.72,0,0,404.65
M0136,L027,Northgate Gaming Hall,2025-05-01,Life of Luxury,Truck Stop,162.9,22,2.23,0.904,1850.49,1674.03,176.46,2,0,-546.98
M0091,L039,Crescent Bay Game Center,2025-09-01,Video Poker,Gaming Hall,58.5,29,1.42,0.901,2670.99,2393.66,277.33,1,0,586.5
M0098,L018,Copper Creek Gaming,2025-10-01,Pot of Gold,Bar,61.8,30,1.6,0.896,3037.11,2715.6,321.51,0,0,1270.48
M0177,L038,Liberty Point Gaming,2025-03-01,Fire Link,Restaurant,57.8,26,1.48,0.954,1675.17,1587.34,87.83,0,0,-620.95
M0052,L036,Greenfield Game Center,2026-06-01,Life of Luxury,Truck Stop,69.2,31,0.82,0.869,1200.0,1063.04,136.96,0,0,922.1
M0063,L044,Town Center Game Hall,2025-07-01,Life of Luxury,Convenience Store,93.1,30,2.46,0.919,5116.33,4700.75,415.58,2,0,93.33
M0162,L042,Market Square Gaming,2025-07-01,Fire Link,Restaurant,56.9,25,2.06,0.904,4009.26,3634.77,374.49,0,0,669.87
M0070,L036,Greenfield Game Center,2025-02-01,Classic Reels,Gaming Hall,156.8,30,1.46,0.874,1200.0,1052.03,147.97,0,0,130.3
M0043,L012,Riverstone Game Center,2026-04-01,Video Poker,Truck Stop,142.4,31,2.37,0.89,6421.63,5636.05,785.58,1,1,1027.81
M0101,L035,Woodland Star Gaming,2025-05-01,Life of Luxury,Gaming Hall,49.6,21,1.3,0.918,1521.45,1398.67,122.78,1,0,-900.0
M0059,L034,Highland Park Gaming,2026-06-01,Pot of Gold,Gaming Hall,49.3,31,0.64,0.888,1388.36,1250.56,137.8,0,0,-20.13
M0161,L014,Clearwater Gaming Hall,2025-09-01,Classic Reels,Truck Stop,32.7,20,2.2,0.916,3199.6,2987.38,212.22,2,1,-900.0
M0164,L031,Oak Ridge Gaming,2026-04-01,A-Liner,Gaming Hall,71.9,25,0.95,0.953,2663.7,2501.82,161.88,1,0,540.99
M0056,L012,Riverstone Game Center,2025-04-01,Life of Luxury,Gaming Hall,37.2,31,1.54,0.914,4480.07,4013.14,466.93,1,1,838.16
M0096,L024,Metro Star Gaming,2025-03-01,Classic Reels,Convenience Store,31.4,28,1.76,0.874,1872.49,1637.95,234.54,2,0,334.63
M0178,L036,Greenfield Game Center,2026-03-01,Fire Link,Bar,70.7,23,1.86,0.889,1336.61,1206.04,130.57,0,0,212.2
M0134,L009,Pine Ridge Game Center,2026-03-01,A-Liner,Gaming Hall,18.2,27,2.12,0.903,1319.84,1197.51,122.33,0,0,149.67
M0039,L016,Red Oak Game Center,2025-10-01,Fire Link,Convenience Store,94.2,22,1.97,0.901,2904.15,2640.35,263.8,2,0,-187.32
M0107,L036,Greenfield Game Center,2025-01-01,Fire Link,Restaurant,72.8,22,1.95,0.914,3805.21,3415.85,389.36,1,0,-353.43
M0112,L021,Cedar Grove Gaming,2026-05-01,Life of Luxury,Restaurant,137.5,30,1.22,0.918,1200.0,1093.36,106.64,1,0,75.86
M0118,L044,Town Center Game Hall,2025-08-01,Classic Reels,Gaming Hall,59.3,20,1.81,0.953,1663.02,1541.03,121.99,2,0,-784.77
M0005,L001,Bayou Star Gaming,2026-05-01,Pot of Gold,Convenience Store,80.8,31,0.82,0.91,1200.0,1089.95,110.05,0,0,314.65
